Id,Season,SiteId,Site,Nestbox,CH1903X,CH1903Y,CH1903Altitude,WGS84Latitude,WGS84Longitude,WGS84Altitude,LayingDate,LayingDateErrorMargin,PredictedLayingDate,PredictedLayingDateErrorMargin,MaleRing,FemaleRing,FailureReason,FailureDate,SizeOriginally,SizeAfterCrossFostering,IncompleteEggCount,HatchSizeBiolObserved,HatchSizeBiolSupposed,HatchSizeRaisedObserved,HatchSizeRaisedSupposed,UnhatchedEggs,InfertileEggs,DeadEmbryos,AbandonedEggs,BrokenEggs,Fledglings,AnnClutchBySite,AnnClutchByMale,AnnClutchByFemale,CrossFostered,CrossFosteredPartial,ClutchIdRaised1,ClutchIdRaised2,ClutchIdRaised3,EggsTakenForCrossFostering,CrossFosteringType,SuccessfulClutchNumberByNestbox,SuccessfulClutchNumberBySite,SuccessfulClutchNumberByMaleRing,SuccessfulClutchNumberByFemaleRing,AttemptedClutchNumberByNestbox,AttemptedClutchNumberBySite,AttemptedClutchNumberByMaleRing,AttemptedClutchNumberByFemaleRing,BornEggs,BornAliveEggs,BornDeadEggs,BornDeadEggsUnspecified,BornDeadEggsInfertile,BornDeadEggsEmbryo,BornDeadEggsAbandoned,BornDeadEggsBroken,BornUnobservedEggs,RaisedEggs,RaisedAliveEggs,RaisedDeadEggs,RaisedDeadEggsUnspecified,RaisedDeadEggsInfertile,RaisedDeadEggsEmbryo,RaisedDeadEggsAbandoned,RaisedDeadEggsBroken,RaisedUnobservedEggs,BornBirds,BornNestlingsEstimated,BornNestlingsObserved,BornFledglingsEstimated,BornFledglingsObserved,BornAdultsEstimated,BornAdultsObserved,HatchBirds,HatchNestlingsEstimated,HatchNestlingsObserved,HatchFledglingsEstimated,HatchFledglingsObserved,HatchAdultsEstimated,HatchAdultsObserved,RaisedBirds,RaisedNestlingsEstimated,RaisedNestlingsObserved,RaisedFledglingsEstimated,RaisedFledglingsObserved,RaisedAdultsEstimated,RaisedAdultsObserved
1278,2012,438,Bavois Le Coudray,438,,,,,,,05/03/2012,,,,,M026254,Unspecified,01/05/2012,6,8,,,,3,,,,,,,0,1,,1,1,0,1251,,,,,,,,,1,1,,1,6,6,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,8,3,3,3,0,0,0,0,3,3,3,0,0,0,0,6,6,6,0,0,0,0
1279,2012,459,Goumoens-la-Ville Le Moulinet,459B,,,,,,,18/03/2012,,,,M022355,M022389,,,7,5,,,,5,5,,,,,,3,1,1,1,1,0,1281,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,6,7,7,7,7,3,7,0,7,7,7,7,3,7,0,5,5,5,3,0,3,0
1280,2012,440,Boussens Village 11,440,,,,,,,22/03/2012,,,,M026041,M026266,,,5,4,,,,4,4,,,,,,4,1,1,1,1,,1297,,,,,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,4,0
1281,2012,442,Penthalaz Ravary,442A,,,,,,,15/03/2012,,,,M020867,M026255,,,6,7,,,,7,6,0,0,0,,,7,1,1,1,1,0,1279,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,7,5,5,5,3,0,3,0,5,5,5,3,0,3,0,7,7,7,7,3,7,0
1282,2012,28,Corcelles GDLV,28A,,,,,,,14/03/2012,,,,M026162,M014581,,,7,6,,7,7,6,6,0,0,0,,,0,1,1,1,1,0,1272,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,6,7,7,7,7,2,7,2,7,7,7,7,2,7,2,6,6,6,6,1,6,0
1283,2012,87,MuristHaut Ding,87A,,,,,,,24/03/2012,,,,M022673,M026163,,,6,8,,4,4,8,8,0,2,0,,,5,1,4,1,1,0,1294,,,,,1,1,1,1,1,1,1,1,6,4,2,0,2,0,0,0,6,8,8,0,0,0,0,0,0,8,4,4,4,3,0,3,0,4,4,4,3,0,3,0,8,8,8,6,0,6,0
1284,2012,96,Prevondavaux,96B,,,,,,,22/03/2012,,,,M026230,M010986,,,6,6,,5,6,5,5,,,,,,5,1,1,1,1,0,1274,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,5,1,0,1,0,0,0,6,5,5,5,5,1,5,1,5,5,5,5,1,5,1,5,5,5,5,0,5,0
1285,2012,38,Curtilles RteBrenles,38A,,,,,,,25/03/2012,,,,M022369,M026164,,,8,8,,8,8,6,8,0,0,0,,,4,1,1,1,1,0,1286,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,8,8,8,8,5,8,0,8,8,8,8,5,8,0,6,6,6,4,1,4,1
1286,2012,64,Henniez Jaton,64A,,,,,,,27/03/2012,,,,889776,M026165,,,8,8,,6,8,8,8,,,,,,8,1,1,1,1,0,1285,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,6,6,6,4,1,4,1,6,6,6,4,1,4,1,8,8,8,8,5,8,0
1287,2012,9,Bellechasse,9B,,,,,,,21/03/2012,,,,M026286,M014906,,,7,7,,7,7,6,6,0,0,0,,,6,1,1,1,1,0,1288,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,7,7,6,1,0,0,1,0,0,7,7,7,7,7,3,7,1,7,7,7,7,3,7,1,6,6,6,6,0,6,0
1288,2012,105,Sauge,105B,,,,,,,25/03/2012,,,,M011832,M026166,,,7,7,,6,6,7,7,0,0,1,,,7,1,1,1,1,0,1287,,,,,1,1,1,1,1,1,1,1,7,6,1,0,0,1,0,0,7,7,7,0,0,0,0,0,0,7,6,6,6,6,0,6,0,6,6,6,6,0,6,0,7,7,7,7,3,7,1
1289,2012,165,Montmagny L'Asse57,165,,,,,,,07/03/2012,,,,M022121,M026167,,,7,7,,4,6,4,6,,1,,,,4,1,1,1,0,,1289,,,,,1,1,1,1,1,1,1,1,7,6,1,0,1,0,0,0,7,7,6,1,0,1,0,0,0,7,4,4,4,4,1,4,0,4,4,4,4,1,4,0,4,4,4,4,1,4,0
1290,2012,21,Chevroux,21A,,,,,,,16/03/2012,,,,,M001958,,,6,5,,3,6,,5,,,,,,,1,,1,1,,1290,,,,,1,1,,1,1,1,,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,3,3,3,0,0,0,0,3,3,3,0,0,0,0,3,3,3,0,0,0,0
1291,2012,443,Cossonay Les Vouxes,443,,,,,,,18/03/2012,,,,M026241,M026257,,,6,6,,,,5,6,,,,,,2,1,1,1,1,1,1291,1298,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,4,4,4,4,0,4,0,4,4,4,4,0,4,0,5,5,5,2,0,2,0
1292,2012,68,Lucens Chaumiere,68B,,,,,,,19/03/2012,,,,M026602,M022963,,,10,10,,8,8,8,8,0,1,1,,,,1,1,1,0,,1292,,,,,1,1,1,1,1,1,1,1,10,8,2,0,1,1,0,0,10,10,8,2,0,1,1,0,0,10,8,8,8,8,0,8,0,8,8,8,8,0,8,0,8,8,8,8,0,8,0
1293,2012,195,Mauguettaz Nveaux,195B,,,,,,,10/03/2012,,,,M026460,M005469,,,7,6,,7,7,7,7,0,0,0,,,6,1,1,1,1,1,1293,1299,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,7,7,7,7,7,1,7,0,7,7,7,7,1,7,0,7,7,7,6,1,6,0
1294,2012,402,Yvonand Clos Buttisy,402,,,,,,,31/03/2012,,,,M020882,M022177,,,8,6,,8,8,4,4,0,0,0,,,3,1,1,1,1,0,1283,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,6,4,2,0,2,0,0,0,6,8,8,8,6,0,6,0,8,8,8,6,0,6,0,4,4,4,3,0,3,0
1295,2012,431,Molondin STEP,431,,,,,,,30/03/2012,,,,,M026174,,,5,5,,2,2,2,2,0,3,0,,,,1,,1,0,,1295,,,,,1,1,,1,1,1,,1,5,2,3,0,3,0,0,0,5,5,2,3,0,3,0,0,0,5,2,2,2,2,0,2,0,2,2,2,2,0,2,0,2,2,2,2,0,2,0
1296,2012,427,Donneloye Pré Forna,427,,,,,,,28/03/2012,,,,,M010965,,,6,5,,3,5,1,6,,,,,,0,1,,1,1,0,1303,,,,,1,1,,1,1,1,,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,3,3,3,3,0,3,0,3,3,3,3,0,3,0,1,1,1,0,0,0,0
1297,2012,409,Nonfoux,409A,,,,,,,29/03/2012,,,,M026555,M020884,,,4,5,,4,4,8,8,0,0,0,,,0,1,4,1,1,0,1280,,,,,1,1,2,1,1,1,2,1,4,4,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,5,4,4,4,4,2,4,0,4,4,4,4,2,4,0,0,0,0,0,0,0,0
1298,2012,439,Villars-le-Terroir Mordagnon,439,,,,,,,14/03/2012,,,,M026555,M026175,,,4,4,,4,4,4,4,0,0,0,,,3,1,4,1,1,1,1291,1298,,,,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,4,1,0,1,0,4,4,4,1,0,1,0,4,4,4,3,0,3,0
1299,2012,449,Moiry Grosse Pierre,449,,,,,,,11/03/2012,,,,M010971,M027000,,,6,7,,7,7,7,7,0,0,0,,,6,1,1,1,1,1,1293,1299,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,6,5,0,5,0,6,6,6,5,0,5,0,6,6,6,6,0,6,0
1300,2012,278,Orny01 village,278B,,,,,,,23/03/2012,,,,M026370,M020881,,,8,8,,6,8,6,8,,,,,,6,1,1,1,0,,1300,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,6,6,6,6,0,6,0,6,6,6,6,0,6,0,6,6,6,6,0,6,0
1301,2012,280,Orny03 chevaux/Bavois L'Islan,280A,,,,,,,23/03/2012,,,,M000373,M022108,,,4,5,,,,3,5,,,,,,0,1,1,1,1,0,1306,,,,,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,4,5,4,1,0,1,0,0,0,5,3,3,3,0,0,0,0,3,3,3,0,0,0,0,3,3,3,0,0,0,0
1302,2012,292,Orbe Vaux Vully,292A,,,,,,,25/03/2012,,,,M022577,M026176,,,6,7,,,,1,4,,1,,,,1,1,1,1,1,0,1304,,,,,1,1,1,1,1,1,1,1,6,5,1,0,1,0,0,0,6,7,3,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1303,2012,205,Orbe Bochuz,205B,,,,,,,31/03/2012,,,,M026285,M022107,,,6,6,,1,6,3,5,,,,,,3,1,1,1,1,0,1296,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,1,1,1,0,0,0,0,1,1,1,0,0,0,0,3,3,3,3,0,3,0
1304,2012,467,Oulens Rte de Bavois,467,,,,,,,28/03/2012,,,,,M006493,,,7,6,,,,1,,,,4,,,0,1,,1,1,0,1302,,,,,1,1,,1,1,1,,1,7,3,4,0,0,4,0,0,7,6,5,1,0,1,0,0,0,6,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1305,2012,454,Goumoens-la-Ville La Rippe,454,,,,,,,16/03/2012,,,,,M026177,,,6,6,,5,6,5,6,,,,,,,1,,1,0,,1305,,,,,1,1,,1,1,1,,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,5,5,5,5,0,5,0,5,5,5,5,0,5,0,5,5,5,5,0,5,0
1306,2012,464,Bournens Raffort,464,,,,,,,23/03/2012,,,,,M026178,,,5,4,,,,3,,,1,,,,0,1,,1,1,0,1301,,,,,1,1,,1,1,1,,1,5,4,1,0,1,0,0,0,5,4,4,0,0,0,0,0,0,4,3,3,3,0,0,0,0,3,3,3,0,0,0,0,3,3,3,0,0,0,0
1307,2012,132,Bollion42,132A,,,,,,,01/04/2012,,,,M026179,M026016,,,6,6,,4,5,6,6,,1,,,,6,1,1,1,1,0,1311,,,,,1,1,1,1,1,1,1,1,6,5,1,0,1,0,0,0,6,6,6,0,0,0,0,0,0,6,4,4,4,4,0,4,0,4,4,4,4,0,4,0,6,6,6,6,2,6,0
1308,2012,106,Sassel,106B,,,,,,,04/04/2012,,,,M022673,M026392,,,5,5,,5,5,4,4,0,0,0,,,4,1,4,1,1,0,1315,,,,,1,1,2,1,1,1,2,1,5,5,0,0,0,0,0,0,5,5,4,1,0,1,0,0,0,5,5,5,5,5,0,5,0,5,5,5,5,0,5,0,4,4,4,4,0,4,0
1309,2012,92,Payerne Gare,92A,,,,,,,29/03/2012,,,,,M006492,,,3,3,,2,3,2,3,,,,,,2,1,,1,0,,1309,,,,,1,1,,1,1,1,,1,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,2,2,2,2,0,2,0,2,2,2,2,0,2,0,2,2,2,2,0,2,0
1310,2012,176,St-Aubin 46,176,,,,,,,31/03/2012,,,,,M022114,During incubation,31/05/2012,4,4,,0,4,0,4,,,,4,,0,1,,1,0,,,,,,,,,,,1,1,,1,4,0,4,0,0,0,4,0,4,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,2012,52,Frasses,52A,,,,,,,28/03/2012,,,,M026180,M026365,,,6,6,,6,6,4,5,,,,,,4,1,1,1,1,0,1307,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,5,1,0,1,0,0,0,6,6,6,6,6,2,6,0,6,6,6,6,2,6,0,4,4,4,4,0,4,0
1312,2012,465,Bettens Eglise,465,,,,,,,05/04/2012,,,,M006413,M026031,,,3,3,,2,2,2,2,1,0,0,,,2,1,4,1,0,,1312,,,,,1,1,1,1,1,1,1,1,3,2,1,1,0,0,0,0,3,3,2,1,1,0,0,0,0,3,2,2,2,2,0,2,0,2,2,2,2,0,2,0,2,2,2,2,0,2,0
1313,2012,306,Estavayer La Tuilière,306,,,,,,,02/04/2012,,,,M026182,M026181,,,8,8,,7,8,6,8,,,,,,6,1,1,1,1,0,1318,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,7,7,7,4,1,4,0,7,7,7,4,1,4,0,6,6,6,6,1,6,0
1314,2012,20,Chesard,20A,,,,,,,14/03/2012,,,,M026359,M022166,,,7,8,,7,7,4,8,,,,,,3,1,1,1,1,0,1243,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,7,8,8,0,0,0,0,0,0,8,7,7,7,5,2,5,1,7,7,7,5,2,5,1,4,4,4,3,2,3,0
1315,2012,151,Ecublens-sur-Rue9,151,,,,,,,03/04/2012,,,,M026903,M026644,,,5,5,,4,4,5,5,0,1,0,,,4,1,1,1,1,0,1308,,,,,1,1,1,1,1,1,1,1,5,4,1,0,1,0,0,0,5,5,5,0,0,0,0,0,0,5,4,4,4,4,0,4,0,4,4,4,4,0,4,0,5,5,5,5,0,5,0
1316,2012,54,Friques,54B,,,,,,,11/03/2012,,,,M026251,M012772,,,6,6,,5,5,5,5,0,0,0,,1,5,1,1,1,0,,1316,,,,,1,1,1,1,1,1,1,1,6,5,1,0,0,0,0,1,6,6,5,1,0,0,0,0,1,6,5,5,5,5,2,5,1,5,5,5,5,2,5,1,5,5,5,5,2,5,1
1317,2012,122,Villeneuve LaVillaire,122B,,,,,,,09/04/2012,,,,M026202,M026186,,,10,8,,9,10,2,8,,,,,,1,1,1,1,1,0,1320,,,,,1,1,1,1,1,1,1,1,10,10,0,0,0,0,0,0,10,8,8,0,0,0,0,0,0,8,9,9,9,5,0,5,0,9,9,9,5,0,5,0,2,2,2,2,0,2,0
1318,2012,84,Montbrelloz,84,,,,,,,28/03/2012,,,,M026399,M026729,,,8,8,,6,8,7,8,,,,,,4,1,1,1,1,0,1313,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,6,6,6,6,1,6,0,6,6,6,6,1,6,0,7,7,7,4,1,4,0
1319,2012,424,Vuarrengel Les Chênes,424,,,,,,,13/04/2012,,,,M026555,M022694,,,5,5,,,,4,5,,,,,,4,1,4,1,1,0,1321,,,,,1,1,3,1,1,1,3,1,5,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0
1320,2012,225,Essert-Pittet gare,225,,,,,,,13/04/2012,,,,M026918,M006459,,,8,10,,2,8,9,10,,,,,,5,1,1,1,1,0,1317,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,10,10,0,0,0,0,0,0,10,2,2,2,2,0,2,0,2,2,2,2,0,2,0,9,9,9,5,0,5,0
1321,2012,202,Bavois Pré Chaillet,202B,,,,,,,07/04/2012,,,,,M026459,,,5,5,,4,5,,,,,,,,0,1,,1,1,0,1319,,,,,1,1,,1,1,1,,1,5,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,5,4,4,4,4,0,4,0,4,4,4,4,0,4,0,0,0,0,0,0,0,0
1322,2012,117,Vallon51,117A,,,,,,,19/04/2012,,,,M011236,M026724,,,8,8,,,,6,7,,,2,,,5,1,1,1,1,0,1334,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,8,7,1,0,0,1,0,0,8,8,8,8,7,3,7,0,8,8,8,7,3,7,0,6,6,6,6,4,6,0
1323,2012,294,Orbe Les Uttins,294A,,,,,,,07/04/2012,,,,M026161,M022140,,,4,4,,4,4,4,4,0,0,0,,,4,1,4,1,0,,1323,,,,,1,1,2,1,1,1,2,1,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,4,4,1,4,0,4,4,4,4,1,4,0,4,4,4,4,1,4,0
1324,2012,58,Granges Bochet,58B,,,,,,,08/03/2012,,,,M026658,M026267,,,,,,6,,6,,,,,,,6,1,1,1,0,,1324,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,6,6,1,6,0,6,6,6,6,1,6,0,6,6,6,6,1,6,0
1325,2012,202,Bavois Pré Chaillet,202A,,,,,,,20/04/2012,,,,,M026049,,,6,6,,,,,,0,0,0,,,0,2,,1,0,,,,,,,1,2,,1,1,2,,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2012,51,Forel Sansonnens,51,,,,,,,29/02/2012,,,,M022393,M022674,,,7,7,,7,7,7,7,0,0,0,,,7,1,1,1,0,,1326,,,,,1,1,1,1,1,1,1,1,7,7,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,7,7,7,7,7,1,7,0,7,7,7,7,1,7,0,7,7,7,7,1,7,0
1327,2012,7,Avenches Russalet,7,,,,,,,04/03/2012,,,,,,,,,,,5,,5,,,,,,,5,1,,,0,,,,,,,1,1,,,1,1,,,5,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5,0,0,5,5,5,5,5,0,0,5,5,5,5,5,0,0
1328,2012,100,Rueyres Sansonnens,100B,,,,,,,17/03/2012,,,,,,,,,,,4,,4,,,,,,,4,1,,,0,,1328,,,,,1,1,,,1,1,,,4,4,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,4,4,0,4,0,4,4,4,4,0,4,0,4,4,4,4,0,4,0
1329,2012,138,Chapelle 37,138,,,,,,,19/03/2012,,,,M010979,M026698,,,,,,9,,9,,,,,,,9,1,1,1,0,,1329,,,,,1,1,1,1,1,1,1,1,9,9,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,9,9,9,9,7,5,7,0,9,9,9,7,5,7,0,9,9,9,7,5,7,0
1330,2012,224,Essert-Pittet Les Vernes /autoroute,224B,,,,,,,11/03/2012,,,,M014482,M001631,,,,,,6,,6,,,,,,,6,1,1,1,0,,1330,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,6,6,2,6,0,6,6,6,6,2,6,0,6,6,6,6,2,6,0
1331,2012,148,Delley Fraises,148,,,,,,,20/03/2012,,,,M006177,M026575,,,,,,,,,,,,,,,,1,1,1,0,,1331,,,,,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,2,2,0,2,0,2,2,2,2,0,2,0,2,2,2,2,0,2,0
1332,2012,279,Orny02 Les Saugeons,279B,,,,,,,27/03/2012,,,,M026919,M026920,,,,,,,,,,,,,,,6,1,1,1,0,,1332,,,,,1,1,1,1,1,1,1,1,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,6,6,1,6,0,6,6,6,6,1,6,0,6,6,6,6,1,6,0
1333,2012,183,Vallamand-Dessous Petit-Lac58,183,,,,,,,30/03/2012,,,,,,,,7,7,,2,7,2,7,5,0,0,5,,0,1,,,0,,,,,,,1,1,,,1,1,,,7,2,5,0,0,0,5,0,7,7,2,5,0,0,0,5,0,7,2,2,2,0,0,0,0,2,2,2,0,0,0,0,2,2,2,0,0,0,0
1334,2012,446,Lussery Le Moulin N,446A,,,,,,,23/04/2012,,,,M022563,M011803,,,11,10,,6,7,8,8,,,1,,,7,3,1,3,1,0,1322,,,,,1,1,1,1,1,2,1,2,11,10,1,0,0,1,0,0,11,11,11,0,0,0,0,0,0,11,6,6,6,6,4,6,0,6,6,6,6,4,6,0,8,8,8,7,3,7,0
1335,2012,119,Vesin,119A,,,,,,,04/05/2012,,,,M020583,M022490,,,7,8,,,,6,7,,,,7,,4,1,1,1,1,0,1336,,,,,1,1,1,1,1,1,1,1,7,0,7,0,0,0,7,0,7,8,7,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,0,5,0
1336,2012,171,Ressudens Croisée,171,,,,,,,05/05/2012,,,,M012591,M022129,,,8,7,,6,7,,,,1,,7,,0,3,3,3,1,0,1335,,,,,2,2,2,2,2,2,2,2,8,7,1,0,1,0,0,0,8,7,0,7,0,0,0,7,0,7,6,6,6,5,0,5,0,6,6,6,5,0,5,0,0,0,0,0,0,0,0
1337,2012,438,Bavois Le Coudray,438,,,,,,,30/04/2012,,,,M010954,M026254,,,9,9,,8,9,8,9,,,,,,5,3,,3,0,,1337,,,,,1,1,1,1,2,2,1,2,10,10,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,10,10,10,5,1,5,0,10,10,10,5,1,5,0,10,10,10,5,1,5,0
1338,2012,12,Bellerive,12A,,,,,,,08/05/2012,,,,,M026700,,,8,8,,,,,,,,,,,0,1,,1,0,,,,,,,1,1,,1,1,1,,1,8,8,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,2012,183,Vallamand-Dessous Petit-Lac58,183,,,,,,,11/05/2012,,,,,M022114,,,8,7,,6,8,4,7,,,,,,0,3,,3,1,0,1341,,,,,2,2,,1,2,2,,2,8,8,0,0,0,0,0,0,8,7,7,0,0,0,0,0,0,7,6,6,6,5,1,5,0,6,6,6,5,1,5,0,4,4,4,0,0,0,0
1340,2012,80,Montmagny 52,80,,,,,,,11/05/2012,,,,M022121,M026167,,,12,12,,,,2,,,2,,,,2,1,2,2,1,,1342,,,,,1,1,2,2,1,1,2,2,12,10,2,0,2,0,0,0,12,12,3,9,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,0
1341,2012,21,Chevroux,21A,,,,,,,15/05/2012,,,,M022054,M001958,,,7,8,,4,7,6,8,,,,7,,5,3,1,3,1,0,1339,,,,,2,2,1,2,2,2,1,2,7,7,0,0,0,0,0,0,7,8,8,0,0,0,0,0,0,8,4,4,4,0,0,0,0,4,4,4,0,0,0,0,6,6,6,5,1,5,0
1342,2012,456,Boussens La Grange-aux-Aguets,456,,,,,,,13/05/2012,,,,,M022119,,,9,9,,,,,,,2,,9,,,1,,1,1,,1340,,,,,1,1,,1,1,1,,1,9,0,9,0,0,0,9,0,9,9,7,2,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,2012,468,Goumoens La Barre,468,,,,,,,14/05/2012,,,,M026685,M026686,,,8,7,,7,7,5,6,0,0,0,,,4,1,1,1,1,0,1344,,,,,1,1,1,1,1,1,1,1,8,8,0,0,0,0,0,0,8,7,5,2,0,0,2,0,0,7,7,7,7,5,1,5,0,7,7,7,5,1,5,0,5,5,5,4,1,4,0
1344,2012,280,Orny03 chevaux/Bavois L'Islan,280B,,,,,,,14/05/2012,,,,M000373,M026157,,,7,8,,5,6,0,,,,2,,,4,3,2,3,1,0,1343,,,,,1,2,2,2,1,2,2,2,7,5,2,0,0,2,0,0,7,8,8,0,0,0,0,0,0,8,5,5,5,4,1,4,0,5,5,5,4,1,4,0,7,7,7,5,1,5,0
1345,2012,76,Missy Village,76B,,,,,,,21/05/2012,,,,M005424,M022958,,,6,6,,5,6,0,,0,0,0,6,,0,1,2,2,1,0,1346,,,,,1,1,2,2,1,1,2,2,6,6,0,0,0,0,0,0,6,6,0,6,0,0,0,6,0,6,5,5,5,5,1,5,0,5,5,5,5,1,5,0,0,0,0,0,0,0,0
1346,2012,50,Forel Gotta,50,,,,,,,27/05/2012,,,,M026357,M026394,,,5,6,,,,5,6,,,,,,5,1,1,2,1,0,1347,,,,,1,1,1,2,1,1,1,2,5,5,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,6,5,5,5,5,3,5,0,5,5,5,5,3,5,0,5,5,5,5,1,5,0
1347,2012,98,Ressudens Carignan50,98C,,,,,,,27/05/2012,,,,M011681,M022680,,,6,5,,0,6,5,5,,,,,,5,2,2,2,1,,1346,,,,,1,2,2,2,1,2,2,2,6,0,6,0,0,0,6,0,6,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,5,0
1348,2012,464,Bournens Raffort,464,,,,,,,31/05/2012,,,,M006413,M026459,,,6,6,,6,6,6,6,0,0,0,,,5,3,4,3,1,0,1350,,,,,2,2,2,2,2,2,2,2,6,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,6,5,2,5,0,6,6,6,5,2,5,0,6,6,6,5,4,5,0
1349,2012,89,Oleyres,89B,,,,,,,29/05/2012,,,,M026902,M026901,,,12,12,,,,8,12,,,,,,6,1,1,1,1,0,1351,,,,,1,1,1,1,1,1,1,1,12,12,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,12,8,8,8,7,3,7,0,8,8,8,7,3,7,0,8,8,8,6,1,6,0
1350,2012,202,Bavois Pré Chaillet,202B,,,,,,,30/05/2012,,,,M022103,M026049,,,7,6,,7,7,6,6,0,0,0,,,5,22,,21,1,0,1352,,,,,2,3,1,2,2,3,1,2,7,7,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,6,7,7,7,3,1,3,0,7,7,7,3,1,3,0,6,6,6,5,2,5,0
